Latitude,Longitude,Elevation,Slope Angle
-26.363151,27.905648,1628.0,0.151113580535261
-26.362992,27.905843,1632.0,0.0
-26.362798,27.90609,1632.0,-0.05479899104433659
-26.362474,27.906503,1629.0,0.04185208633768181
-26.362059,27.907053,1632.0,0.008872496849793856
-26.360091,27.90964,1635.0,0.04155305306288867
-26.359672,27.910193,1638.0,-0.01129777384442197
-26.358636,27.911542,1636.0,-0.021601977578618228
-26.357522,27.912923,1632.0,-0.017680886486384547
-26.357176,27.913339,1631.0,-0.03230500306835985
-26.356614,27.914028,1628.0,-0.017652662109184515
-26.356263,27.91444,1627.0,0.0
-26.355834,27.914937,1627.0,-0.05595489613887081
-26.355275,27.91558,1622.0,-0.03541717033787247
-26.354379,27.916583,1617.0,-0.04857495855944818
-26.353847,27.917157,1613.0,-0.07955696887462464
-26.353527,27.917512,1609.0,-0.07277003092367301
-26.353084,27.917991,1604.0,0.0
-26.352645,27.918455,1604.0,-0.18442105403888426
-26.35247,27.91864,1599.0,-0.010611782516152055
-26.351842,27.919275,1598.0,-0.04666539232206092
-26.3507,27.920429,1590.0,0.0
-26.350376,27.920752,1590.0,-0.05631351653148171
-26.349653,27.921452,1584.0,-0.027814754294730383
-26.348669,27.922388,1580.0,-0.05862525261928693
-26.347484,27.923472,1570.0,-0.07002069173034534
-26.346589,27.924285,1561.0,-0.012043691902876434
-26.34481,27.925804,1558.0,-0.003594036184690286
-26.342794,27.927458,1557.0,0.008366313634170492
-26.341911,27.928142,1558.0,-0.010969258949584523
-26.340551,27.929164,1556.0,-0.017515963763835962
-26.339694,27.929795,1554.0,-0.012690227465863195
-26.337899,27.931066,1551.0,-0.03337658569606156
-26.336047,27.932295,1543.0,0.027623314155695165
-26.334632,27.933192,1548.0,0.0
-26.334464,27.933299,1548.0,-0.06467722148267317
-26.334101,27.933527,1545.0,0.0
-26.333645,27.933807,1545.0,-0.028931030720175773
-26.332826,27.934304,1542.0,-0.030209273921917176
-26.332035,27.934766,1539.0,-0.013049536932213205
-26.330806,27.935462,1537.0,0.010209194720423913
-26.330017,27.935899,1538.0,-0.036660890075157875
-26.32913,27.936366,1534.0,0.011459368752599714
-26.328423,27.936746,1535.0,-0.01589369220443828
-26.327912,27.937017,1534.0,0.005985942930916921
-26.32654,27.9377,1535.0,0.02619707762287002
-26.32559,27.938143,1538.0,0.0
-26.324567,27.938629,1538.0,-0.0080212340050907
-26.323528,27.939099,1537.0,-0.014344042110009954
-26.322946,27.939359,1536.0,0.02257103766894755
-26.322196,27.939659,1538.0,-0.011184524570305516
-26.320686,27.940276,1536.0,-0.008374196258165337
-26.319675,27.94068,1535.0,0.011039141533058027
-26.31813,27.941257,1537.0,0.0
-26.317616,27.94144,1537.0,0.0307954309668311
-26.314252,27.942531,1549.0,0.010689269730437177
-26.311003,27.943509,1553.0,0.018050108003265394
-26.310033,27.943763,1555.0,0.04299850825229809
-26.309014,27.944022,1560.0,0.004397631320840023
-26.307009,27.944471,1561.0,0.043999999391566916
-26.305201,27.944842,1570.0,0.07531419081448915
-26.304613,27.94495,1575.0,0.01822173786310046
-26.302663,27.945292,1579.0,0.03056646806376857
-26.300329,27.945625,1587.0,0.03031709521708589
-26.299149,27.94576,1591.0,0.055138999671979175
-26.298011,27.945845,1598.0,0.043707261480381024
-26.296577,27.945984,1605.0,-0.003986313001158181
-26.294325,27.946134,1604.0,0.028590971118759967
-26.293383,27.946191,1607.0,0.1123885424562092
-26.293224,27.946203,1609.0,-0.006879537192775519
-26.291918,27.946266,1608.0,0.0077210920935994205
-26.288427,27.946433,1611.0,0.03347338894270737
-26.285207,27.946583,1623.0,0.14792538054197044
-26.284785,27.946605,1630.0,0.04889641046485715
-26.282949,27.946695,1640.0,0.12127854797496747
-26.282433,27.946721,1647.0,0.020388503146272628
-26.281111,27.946781,1650.0,0.09972810247166246
-26.280572,27.9468,1656.0,0.0
-26.28014,27.946805,1656.0,0.03004832459340779
-26.278944,27.946854,1660.0,0.0
-26.278555,27.946871,1660.0,0.03507320285930265
-26.278299,27.946885,1661.0,0.0
-26.278135,27.94689,1661.0,0.025173618056454603
-26.277424,27.946967,1663.0,-0.0067499648760779764
-26.276093,27.947033,1662.0,-0.03738957347879615
-26.275372,27.947054,1659.0,-0.010427090189114746
-26.274513,27.94714,1658.0,-0.019493975098570624
-26.273605,27.947322,1656.0,0.01183374197696307
-26.272863,27.947505,1657.0,0.0
-26.272183,27.947723,1657.0,0.0
-26.271851,27.947851,1657.0,-0.06179822206907293
-26.271035,27.948194,1651.0,0.12298280113751339
-26.270436,27.948489,1660.0,0.0
-26.270266,27.948579,1660.0,0.0
-26.270196,27.948616,1660.0,0.0
-26.270023,27.9487,1660.0,-0.0843146981059388
-26.269744,27.948873,1657.0,0.0
-26.269338,27.949136,1657.0,0.18579903884481241
-26.269174,27.949246,1661.0,0.0811702749278838
-26.26871,27.949581,1666.0,0.0
-26.268427,27.949785,1666.0,0.238115844997059
-26.268132,27.950035,1676.0,0.0
-26.267883,27.950243,1676.0,0.0
-26.267776,27.950339,1676.0,0.07083784517696233
-26.26738,27.950692,1680.0,0.04347232748020736
-26.267066,27.950992,1682.0,0.0
-26.266727,27.951349,1682.0,0.14459256066260298
-26.266425,27.951694,1689.0,0.0
-26.266198,27.951966,1689.0,0.0
-26.26588,27.952367,1689.0,0.08615701311771007
-26.265482,27.952904,1695.0,-0.01748341176991778
-26.265176,27.953365,1694.0,0.09497607120030219
-26.2648,27.953971,1701.0,0.0
-26.264728,27.954095,1701.0,-0.013322739126818403
-26.264367,27.954731,1700.0,0.0
-26.264031,27.955342,1700.0,0.03448469417362394
-26.263759,27.955838,1702.0,0.0
-26.263401,27.956501,1702.0,0.0
-26.263115,27.957037,1702.0,0.0
-26.262901,27.957387,1702.0,-0.055615367228503784
-26.26263,27.957835,1699.0,-0.021740108734550605
-26.262129,27.958569,1697.0,0.0
-26.2618,27.958993,1697.0,-0.0652170823712422
-26.261433,27.959451,1693.0,0.0
-26.261117,27.959801,1693.0,-0.09940239581993063
-26.260657,27.960283,1686.0,0.0
-26.260075,27.960825,1686.0,-0.20273492856957304
-26.259937,27.960945,1682.0,0.0
-26.259759,27.961093,1682.0,0.0
-26.259396,27.961389,1682.0,-0.01625501480333113
-26.258935,27.96173,1681.0,0.0
-26.258618,27.961963,1681.0,0.17074865798409744
-26.2583,27.962163,1688.0,0.0
-26.258003,27.962342,1688.0,0.12286698504407416
-26.257281,27.962729,1699.0,0.0
-26.256876,27.962926,1699.0,0.17430569917289426
-26.256639,27.963032,1704.0,0.0
-26.256312,27.963169,1704.0,0.0
-26.255964,27.9633,1704.0,0.0
-26.255548,27.963448,1704.0,0.0
-26.255102,27.963586,1704.0,0.1380931813604225
-26.254788,27.963673,1709.0,0.0
-26.254238,27.963803,1709.0,0.036242551300950325
-26.253749,27.963896,1711.0,0.0
-26.2532,27.96398,1711.0,0.011485263434185008
-26.252421,27.964068,1712.0,0.0
-26.2519,27.964104,1712.0,-0.04446348941053508
-26.251496,27.96412,1710.0,0.0
-26.251011,27.964125,1710.0,0.12050696447722462
-26.250714,27.964118,1714.0,0.0
-26.250335,27.964109,1714.0,-0.04875411292197752
-26.249599,27.964061,1710.0,-0.04772940797782044
-26.249037,27.963998,1707.0,0.0
-26.248514,27.963924,1707.0,-0.017949555153837643
-26.248019,27.963838,1706.0,0.0
-26.247535,27.963738,1706.0,-0.06063964284366844
-26.246813,27.963554,1701.0,0.010724362189676635
-26.245998,27.963334,1702.0,-0.034435967303957496
-26.245747,27.963254,1701.0,0.0
-26.245049,27.963021,1701.0,0.0
-26.244452,27.962834,1701.0,-0.011582540115517065
-26.243705,27.962598,1700.0,-0.02377026489850337
-26.242615,27.962246,1697.0,-0.0168661231993094
-26.238498,27.961003,1689.0,-0.04331563209453652
-26.237482,27.960769,1684.0,0.0
-26.236751,27.960572,1684.0,0.012205492751647801
-26.236025,27.960432,1685.0,0.04700536536789779
-26.235455,27.960361,1688.0,0.018834944199642267
-26.234503,27.960279,1690.0,0.008365482390705
-26.233428,27.960285,1691.0,0.06830800239461703
-26.232382,27.960406,1699.0,0.03605578917164992
-26.231145,27.960578,1704.0,0.0
-26.229551,27.960923,1704.0,-0.047923220624631925
-26.228263,27.961205,1697.0,0.0
-26.227898,27.961288,1697.0,-0.016390175055015128
-26.227352,27.961348,1696.0,0.0
-26.226797,27.961391,1696.0,0.01170478379754519
-26.226029,27.961415,1697.0,-0.021536300224692495
-26.225194,27.961406,1695.0,-0.02541171605839692
-26.22449,27.961326,1693.0,-0.05382098510554512
-26.223831,27.961206,1689.0,-0.02981253189170917
-26.221769,27.960702,1682.0,-0.026764863262943268
-26.217551,27.959441,1669.0,0.0
-26.216017,27.958982,1669.0,-0.09346587262224736
-26.215277,27.958755,1661.0,-0.012194736988035087
-26.214565,27.958541,1660.0,-0.02293137310636821
-26.212676,27.957956,1655.0,0.07484600110361303
-26.21221,27.957829,1659.0,0.0
-26.211846,27.957728,1659.0,0.0795813952034279
-26.211079,27.95752,1666.0,0.0903546730956302
-26.209736,27.957122,1680.0,-0.006260221224133126
-26.20835,27.956701,1679.0,0.15523446057598897
-26.207907,27.956564,1687.0,-0.03789378306479113
-26.20585,27.955927,1678.0,-0.053568574429362074
-26.204731,27.955531,1671.0,-0.015131020368025334
-26.203617,27.955069,1669.0,-0.0247737911873237
-26.202272,27.95446,1665.0,-0.018688760968563124
-26.200952,27.953809,1662.0,-0.020638012422951074
-26.198181,27.952389,1655.0,0.008464948373199931
-26.195287,27.950901,1658.0,0.019736199981568017
-26.194873,27.950689,1659.0,0.0
-26.194182,27.950334,1659.0,0.0542257022957679
-26.193125,27.949802,1666.0,-0.09095773419785523
-26.192412,27.949426,1658.0,0.004918740507213236
-26.190752,27.948572,1659.0,0.0
-26.19026,27.948347,1659.0,0.0
-26.189,27.947707,1659.0,-0.02161677047337401
-26.187865,27.947129,1656.0,0.05701576602207017
-26.185718,27.946028,1671.0,0.02734767017630605
-26.18511,27.945749,1673.0,0.12360345021603907
-26.18456,27.945547,1681.0,0.08782909037406757
-26.183963,27.945393,1687.0,-0.025385664966704743
-26.183264,27.945265,1685.0,0.0
-26.18281,27.945221,1685.0,0.044559010861965516
-26.182205,27.94521,1688.0,0.0
-26.181806,27.945213,1688.0,0.20976512946699946
-26.181426,27.9452,1697.0,0.01691982127595851
-26.180366,27.945288,1699.0,0.0546475747369787
-26.179381,27.945347,1705.0,0.16271680596934457
-26.178998,27.945326,1712.0,0.0
-26.178629,27.945299,1712.0,0.05631791678719461
-26.177838,27.945185,1717.0,0.026214003541720928
-26.177165,27.945037,1719.0,0.1342129468573834
-26.176328,27.94479,1732.0,0.033479656022998926
-26.174538,27.944151,1739.0,-0.013270311399573173
-26.173894,27.943916,1738.0,0.042303737168701505
-26.173083,27.943633,1742.0,0.0
-26.171126,27.942933,1742.0,-0.016495039264252984
-26.170083,27.942579,1740.0,-0.12045828235067503
-26.169797,27.942489,1736.0,0.0
-26.1695,27.942389,1736.0,-0.010984013217331242
-26.168735,27.942064,1735.0,-0.08854166563994932
-26.16828,27.941816,1730.0,0.0
-26.167835,27.941528,1730.0,-0.061750710363997256
-26.167232,27.941075,1725.0,-0.01813280142593658
-26.166475,27.940361,1723.0,-0.033428169038571265
-26.166094,27.939938,1721.0,-0.09540965899743566
-26.165725,27.939463,1715.0,-0.028977158003126495
-26.163512,27.936127,1703.0,-0.04329021785728611
-26.161645,27.93335,1688.0,-0.025735874577102805
-26.159759,27.930547,1679.0,-0.041183861592999506
-26.158943,27.929406,1673.0,0.0
-26.158867,27.929314,1673.0,-0.025833591273470072
-26.158631,27.929029,1672.0,0.03328081466208267
-26.158013,27.928445,1675.0,-0.23794576167093143
-26.157798,27.928283,1668.0,0.0
-26.157474,27.928065,1668.0,0.0
-26.157002,27.927796,1668.0,0.0
-26.156724,27.927659,1668.0,-0.08861036900290276
-26.155975,27.927316,1660.0,-0.10939486212967887
-26.155663,27.927205,1656.0,0.0
-26.155407,27.927133,1656.0,0.0
-26.155001,27.927041,1656.0,-0.049649752722973395
-26.154641,27.926999,1654.0,0.013214026707225608
-26.153962,27.926948,1655.0,0.0
-26.15336,27.926962,1655.0,-0.08071472922280973
-26.152916,27.92699,1651.0,0.0
-26.152578,27.927044,1651.0,-0.08066644002939163
-26.151928,27.927213,1645.0,-0.08161469750765205
-26.151402,27.927391,1640.0,0.028505646268823348
-26.150825,27.927675,1642.0,-0.03312485233047109
-26.148343,27.928898,1632.0,-0.07890467214065926
-26.147305,27.929416,1622.0,-0.037080362919046976
-26.145756,27.930188,1615.0,-0.03835518837035036
-26.14469,27.93073,1610.0,-0.02719338569501368
-26.143185,27.931492,1605.0,-0.01097605948621203
-26.14168,27.932214,1603.0,0.0
-26.141218,27.932474,1603.0,0.024898531088216734
-26.140232,27.932974,1606.0,-0.029470161371963503
-26.138586,27.933866,1600.0,-0.023824249660011745
-26.137576,27.934436,1597.0,-0.04659810364931236
-26.137239,27.934645,1595.0,0.021357318848574055
-26.135797,27.935614,1599.0,0.014148711847101427
-26.135223,27.935918,1600.0,-0.010734489345786264
-26.133784,27.936874,1598.0,-0.010361005932484355
-26.131542,27.938349,1595.0,0.0
-26.131414,27.938432,1595.0,-0.01170656065596145
-26.126122,27.941912,1587.0,-0.04425654421990834
-26.125438,27.9424,1583.0,0.0
-26.124749,27.942929,1583.0,-0.028615755793674542
-26.124016,27.943589,1580.0,-0.047576420239525
-26.12332,27.9443,1575.0,-0.027410308437989805
-26.121689,27.9461,1568.0,-0.03387811783202045
-26.120566,27.947357,1562.0,-0.037447964931281635
-26.11924,27.948904,1554.0,-0.0694092027866859
-26.117506,27.950844,1535.0,0.020607276655118426
-26.115336,27.953238,1542.0,-0.010107934341997011
-26.113447,27.955338,1539.0,0.18371744888322739
-26.113122,27.955661,1548.0,-0.10791561647797117
-26.112807,27.955962,1543.0,0.23127716146683477
-26.11245,27.956282,1555.0,0.0
-26.112101,27.956591,1555.0,-0.15584953639043678
-26.111679,27.95692,1546.0,0.6205933696036287
-26.111597,27.956985,1554.0,0.0
-26.111311,27.957218,1554.0,-0.16195511106890106
-26.110846,27.957546,1544.0,0.09231616705980362
-26.110342,27.957872,1550.0,0.04894394942635776
-26.109705,27.958279,1554.0,-0.04796130326798909
-26.108705,27.958851,1548.0,-0.0699426454961208
-26.108019,27.959241,1542.0,-0.031352067608861715
-26.106487,27.960113,1536.0,-0.03394146381092963
-26.104376,27.961346,1527.0,-0.06855437678182431
-26.103328,27.961947,1518.0,-0.05359489155697663
-26.102286,27.962548,1511.0,-0.05859803063901806
-26.101607,27.962944,1506.0,0.0
-26.101042,27.963272,1506.0,0.00998966344749898
-26.098658,27.964685,1509.0,0.0
-26.09836,27.964853,1509.0,0.018076402763884062
-26.097917,27.965105,1510.0,0.03725081372856111
-26.096848,27.965728,1515.0,-0.017341451520177718
-26.096385,27.965988,1514.0,0.014679710876964985
-26.095826,27.966267,1515.0,0.0
-26.095161,27.966557,1515.0,-0.12000115337650534
-26.094598,27.966777,1507.0,0.0344367766197018
-26.094099,27.966948,1509.0,0.0
-26.093847,27.967027,1509.0,0.0
-26.093558,27.967113,1509.0,0.014259126725579304
-26.092945,27.967278,1510.0,-0.02704417900974938
-26.091972,27.967522,1507.0,-0.04346763409686223
-26.09056,27.967876,1500.0,-0.012726527590593508
-26.089183,27.96823,1498.0,0.04433262430276972
-26.0878,27.968584,1505.0,0.029140047537217044
-26.086297,27.968971,1510.0,-0.04050413867132797
-26.084779,27.969338,1503.0,-0.005625460290220109
-26.083218,27.969722,1502.0,-0.030512181831261035
-26.081493,27.970153,1496.0,-0.017006802655032873
-26.080461,27.97041,1494.0,-0.04596994642560772
-26.079508,27.970652,1489.0,-0.04591520691997718
-26.078938,27.970809,1486.0,-0.2157631121191224
-26.078697,27.970865,1480.0,0.0
-26.077732,27.971088,1480.0,-0.007971012971850674
-26.076633,27.971372,1479.0,0.0
-26.076158,27.9715,1479.0,-0.08090902477404846
-26.075627,27.971678,1474.0,-0.05379591768590457
-26.074831,27.971959,1469.0,-0.03972409761984053
-26.073749,27.972327,1464.0,0.02760446295971268
-26.073128,27.972546,1466.0,0.0
-26.072927,27.972605,1466.0,0.0
-26.072744,27.972636,1466.0,-0.09713016362834417
-26.072376,27.972669,1462.0,0.0
-26.072018,27.972713,1462.0,0.0
-26.071887,27.97275,1462.0,0.0
-26.071765,27.972809,1462.0,0.0
-26.071706,27.972851,1462.0,0.42414640251412017
-26.071662,27.972896,1465.0,0.0
-26.071493,27.973094,1465.0,0.0
-26.071436,27.973145,1465.0,0.0
-26.071387,27.973167,1465.0,0.0
-26.071288,27.973172,1465.0,0.0
-26.070968,27.973102,1465.0,0.0
-26.070687,27.972998,1465.0,0.0
-26.070141,27.972698,1465.0,0.0
-26.070068,27.972651,1465.0,-0.4473164529731365
-26.069983,27.972569,1459.0,0.0
-26.069913,27.972506,1459.0,-0.027870994569831747
-26.069467,27.971987,1457.0,0.038298031248368475
-26.069218,27.971544,1459.0,0.08670826780559748
-26.069131,27.971335,1461.0,0.0
-26.069053,27.971122,1461.0,0.0
-26.068974,27.970842,1461.0,0.26828861414729005
-26.068929,27.970555,1469.0,0.03536066904063378
-26.068846,27.969711,1472.0,0.025232437895753895
-26.068738,27.968527,1475.0,0.0
-26.06873,27.968426,1475.0,0.17983485531546545
-26.068725,27.968316,1477.0,0.0
-26.068716,27.968219,1477.0,0.0
-26.068642,27.967556,1477.0,0.22201873011068335
-26.068632,27.967468,1479.0,0.0
-26.068609,27.967265,1479.0,0.0
-26.068608,27.967247,1479.0,0.0
-26.068554,27.96675,1479.0,0.11200400420251293
-26.068488,27.966221,1485.0,-0.05870363381404725
-26.068412,27.965717,1482.0,0.0
-26.068359,27.965437,1482.0,0.2048178907696465
-26.068184,27.964791,1496.0,0.0
-26.068083,27.964441,1496.0,0.03208808302691778
-26.067832,27.963548,1499.0,0.03264626183723167
-26.067751,27.963255,1500.0,0.0
-26.067692,27.963099,1500.0,0.0
-26.067523,27.962755,1500.0,0.08885155670022052
-26.067237,27.962292,1505.0,0.0
-26.06722,27.962267,1505.0,0.0
-26.06686,27.96176,1505.0,0.21753163736610726
-26.066632,27.961441,1514.0,0.0
-26.066559,27.961339,1514.0,0.051466029846925755
-26.066089,27.960764,1518.0,0.10210945851597943
-26.065811,27.960386,1523.0,0.0
-26.065491,27.959955,1523.0,0.0
-26.065379,27.959803,1523.0,0.0
-26.065324,27.959728,1523.0,0.0
-26.065162,27.959512,1523.0,0.0
-26.065107,27.959434,1523.0,0.0
-26.06504,27.959337,1523.0,0.0
-26.065028,27.959319,1523.0,0.1190086935741912
-26.064755,27.958919,1529.0,0.04146535850494767
-26.063899,27.957829,1535.0,0.05417849652842053
-26.063313,27.957176,1540.0,0.0
-26.063022,27.956883,1540.0,0.0
-26.062629,27.956554,1540.0,0.017993188805524623
-26.061769,27.955987,1542.0,-0.015135316993746487
-26.061261,27.955644,1541.0,0.0
-26.061043,27.955518,1541.0,0.0
-26.061027,27.955503,1541.0,0.0
-26.060985,27.955471,1541.0,0.0
-26.060886,27.955414,1541.0,0.0
-26.060815,27.955364,1541.0,0.0
-26.060438,27.955118,1541.0,0.031127689995101283
-26.060178,27.954978,1542.0,-0.16405414109548588
-26.059873,27.95485,1536.0,0.0
-26.059674,27.954785,1536.0,0.0
-26.059455,27.954731,1536.0,-0.08885722721249599
-26.059154,27.954694,1533.0,0.0
-26.058893,27.954669,1533.0,0.0
-26.058659,27.954671,1533.0,0.0
-26.058445,27.954691,1533.0,-0.03583508972031768
-26.058197,27.954733,1532.0,-0.02436595754015389
-26.057469,27.954868,1530.0,0.0
-26.05687,27.954979,1530.0,-0.161632204257016
-26.056381,27.955074,1521.0,0.0
-26.056194,27.9551,1521.0,0.0
-26.055571,27.955212,1521.0,0.0
-26.055464,27.95524,1521.0,0.0
-26.055048,27.955312,1521.0,-0.05084035724984507
-26.0547,27.955381,1519.0,0.0
-26.054291,27.955457,1519.0,0.0
-26.054146,27.955484,1519.0,0.0
-26.054001,27.955514,1519.0,0.0
-26.053906,27.955533,1519.0,-0.034413570526458014
-26.05159,27.955983,1510.0,-0.025948988871805946
-26.049882,27.956306,1505.0,0.0
-26.049394,27.956399,1505.0,-0.012945303039776573
-26.04871,27.956534,1504.0,0.0
-26.048537,27.956559,1504.0,0.0
-26.048353,27.95659,1504.0,-0.050536698583508385
-26.048003,27.95666,1502.0,-0.11513375379184834
-26.047543,27.956747,1496.0,0.0
-26.046928,27.956852,1496.0,-0.027664268871579765
-26.046603,27.956853,1495.0,0.0
-26.046293,27.956819,1495.0,0.0
-26.046042,27.956761,1495.0,0.04075449453149683
-26.045832,27.956686,1496.0,0.11241616277267073
-26.045614,27.956577,1499.0,0.0
-26.04535,27.956446,1499.0,0.0
-26.04519,27.956347,1499.0,0.0
-26.04505,27.956247,1499.0,0.03519471977518305
-26.044842,27.956082,1500.0,0.0
-26.044602,27.955893,1500.0,-0.04390608007231191
-26.043934,27.955366,1496.0,0.0
-26.043858,27.955306,1496.0,0.0
-26.04375,27.955225,1496.0,0.0
-26.043691,27.955179,1496.0,-0.06158269622770465
-26.043216,27.954802,1492.0,0.0
-26.042859,27.954505,1492.0,0.0
-26.042532,27.954257,1492.0,-0.16160782248682795
-26.042216,27.95401,1485.0,0.0
-26.04191,27.953761,1485.0,-0.13510348522805113
-26.041536,27.953457,1478.0,0.0
-26.041435,27.953352,1478.0,-0.035641145760624285
-26.041251,27.95316,1477.0,0.0
-26.040881,27.952675,1477.0,-0.0755357229189096
-26.040533,27.952139,1472.0,-0.03988656587102392
-26.039254,27.950074,1462.0,0.0
-26.039237,27.95005,1462.0,-0.20481176174019453
-26.039075,27.949824,1456.0,0.0
-26.038953,27.949656,1456.0,0.0
-26.038888,27.949565,1456.0,0.0
-26.038836,27.949501,1456.0,0.0
-26.038794,27.94945,1456.0,0.0
-26.038725,27.949368,1456.0,0.0
-26.03862,27.949258,1456.0,-0.07502291961233629
-26.038442,27.94908,1454.0,-0.19342717668966192
-26.03819,27.948858,1447.0,0.0
-26.037793,27.948555,1447.0,0.0
-26.037591,27.948412,1447.0,-0.06076504533197709
-26.03693,27.948044,1442.0,0.0
-26.036734,27.947962,1442.0,0.13428642512775119
-26.036609,27.947911,1444.0,0.0
-26.036437,27.947852,1444.0,0.0
-26.036141,27.947765,1444.0,0.06504100545421908
-26.035601,27.947636,1448.0,0.0
-26.035092,27.947514,1448.0,0.14442873982336965
-26.034427,27.947355,1459.0,0.026658635917478423
-26.033767,27.9472,1461.0,-0.010882256186820009
-26.03296,27.947002,1460.0,0.01907260798432076
-26.032497,27.946903,1461.0,0.0
-26.032395,27.946881,1461.0,0.0
-26.032258,27.946846,1461.0,-0.02662861327881992
-26.0316,27.946677,1459.0,0.05022787067605857
-26.031075,27.946553,1462.0,-0.0222590844675977
-26.030682,27.946449,1461.0,0.0
-26.030511,27.946405,1461.0,0.0
-26.030204,27.946302,1461.0,-0.02153821188532392
-26.029818,27.946125,1460.0,0.0
-26.02947,27.945981,1460.0,0.1071014578811375
-26.029087,27.945794,1465.0,0.0
-26.028818,27.945667,1465.0,0.0
-26.028415,27.945464,1465.0,0.0
-26.028335,27.945427,1465.0,-0.04303542311251521
-26.028144,27.945333,1464.0,-0.012369888820863185
-26.027474,27.945019,1463.0,0.10285855011902904
-26.027074,27.944827,1468.0,-0.06251263723310752
-26.026556,27.94455,1464.0,0.0
-26.025642,27.944076,1464.0,0.0
-26.025111,27.943795,1464.0,-0.05448063520075444
-26.024511,27.94349,1460.0,0.012772552464089126
-26.023864,27.943181,1461.0,-0.027676676605110806
-26.022967,27.942757,1458.0,0.0
-26.022571,27.942573,1458.0,0.0
-26.022313,27.942453,1458.0,0.0
-26.022044,27.942317,1458.0,0.0
-26.021891,27.94225,1458.0,-0.07182924191657387
-26.021317,27.941975,1453.0,-0.03050156881552556
-26.020775,27.941717,1451.0,0.20795357230511913
-26.02062,27.941638,1455.0,0.0
-26.02018,27.94143,1455.0,-0.04656437480603555
-26.019468,27.941098,1451.0,0.0
-26.018862,27.940805,1451.0,0.0
-26.018211,27.940507,1451.0,0.0
-26.018079,27.940447,1451.0,0.0
-26.017904,27.940364,1451.0,0.0
-26.01769,27.940256,1451.0,-0.17402849166801165
-26.017359,27.940104,1444.0,0.08583569458209947
-26.017073,27.939961,1447.0,0.0
-26.016928,27.9399,1447.0,-0.2148155764847686
-26.016663,27.939773,1440.0,0.0
-26.016548,27.939719,1440.0,0.0
-26.015985,27.939454,1440.0,-0.07385204246268642
-26.014982,27.938968,1431.0,-0.02788142459474869
-26.013809,27.938371,1427.0,-0.060352499084093146
-26.013545,27.938218,1425.0,-0.06263212705790595
-26.012918,27.937831,1420.0,0.0
-26.012521,27.937546,1420.0,-0.0900343534258051
-26.011766,27.937008,1411.0,-0.025709871378162087
-26.010375,27.935829,1406.0,0.019063538105617988
-26.008965,27.934434,1410.0,0.05439509709032623
-26.006516,27.931701,1431.0,0.04396137109982992
-26.00592,27.931078,1435.0,0.08844533011774587
-26.005407,27.930532,1442.0,0.04871589138373542
-26.00487,27.929969,1446.0,0.0
-26.004425,27.929521,1446.0,0.10091884952600474
-26.004013,27.929145,1452.0,0.0
-26.003696,27.928879,1452.0,0.10024988389260997
-26.003329,27.928595,1457.0,0.0
-26.00299,27.928332,1457.0,0.0
-26.002722,27.928151,1457.0,0.10014352046679348
-26.002255,27.927856,1463.0,0.0
-26.001905,27.927646,1463.0,0.10083792735227216
-26.001507,27.927426,1468.0,0.0
-26.001087,27.927211,1468.0,-0.018836923753532676
-26.000647,27.927005,1467.0,0.0
-26.000187,27.926809,1467.0,0.018518854524860306
-25.999727,27.926636,1468.0,0.0
-25.9993,27.92649,1468.0,0.0
-25.998542,27.926266,1468.0,-0.04348943677607819
-25.997744,27.926026,1464.0,-0.05700815693970434
-25.996829,27.925761,1458.0,-0.03588147929862628
-25.996344,27.925621,1456.0,-0.023282804603134758
-25.995225,27.925287,1453.0,-0.07227496361543087
-25.993542,27.9248,1439.0,0.014897009519937675
-25.992952,27.924658,1440.0,0.013505507021067219
-25.992293,27.924552,1441.0,0.0
-25.991927,27.924513,1441.0,0.0
-25.991695,27.92449,1441.0,-0.18937206200008044
-25.991367,27.924471,1434.0,0.0
-25.991203,27.924467,1434.0,-0.01664737694043727
-25.990663,27.924482,1433.0,0.0
-25.990346,27.924493,1433.0,-0.012900377870169299
-25.989651,27.924553,1432.0,-0.04148304230624424
-25.986201,27.924931,1416.0,0.0
-25.985895,27.924965,1416.0,-0.17351468377268797
-25.985691,27.92499,1412.0,0.012099440568264643
-25.984953,27.925088,1413.0,0.0
-25.984554,27.925126,1413.0,-0.08077364383188732
-25.984111,27.925165,1409.0,0.0
-25.983018,27.925299,1409.0,0.0
-25.982538,27.925349,1409.0,-0.2677796395486898
-25.98244,27.925358,1406.0,0.0
-25.982147,27.925388,1406.0,0.0
-25.981623,27.925444,1406.0,0.0
-25.981416,27.925468,1406.0,0.0
-25.980862,27.925503,1406.0,0.027321674814100937
-25.980533,27.925511,1407.0,0.0
-25.980222,27.925503,1407.0,0.04938193335558521
-25.979859,27.925474,1409.0,0.0
-25.979337,27.92541,1409.0,0.03054693183283413
-25.979046,27.925361,1410.0,0.0
-25.978657,27.925267,1410.0,0.0
-25.978488,27.925226,1410.0,-0.03964387595528735
-25.978268,27.925165,1409.0,-0.02632960675524491
-25.97695,27.924766,1405.0,-0.023875455408715968
-25.975495,27.924332,1401.0,-0.011856295474720663
-25.974763,27.924111,1400.0,-0.03423069846731466
-25.973247,27.923633,1394.0,-0.024949089465102204
-25.970838,27.9228,1387.0,-0.07907050781773946
-25.969983,27.92246,1379.0,0.0
